,name,pp,prediction,diff,sus
485,/76561198345002706,2238.160000,1621.554688,-616.605312,0
100,/76561198114533765,7398.270000,6780.363770,-617.906230,0
352,/76561198046896144,3173.350000,2550.057373,-623.292627,0
464,/76561198998136066,2391.140000,1766.133667,-625.006333,0
393,/76561198078517846,2833.640000,2200.123779,-633.516221,0
118,/76561198026023635,6858.780000,6224.892578,-633.887422,0
517,/76561198117705424,2021.750000,1386.270264,-635.479736,0
486,/76561198196204874,2234.570000,1596.536865,-638.033135,0
373,/76561198015568030,2980.320000,2330.014648,-650.305352,0
489,/76561198074907435,2218.260000,1567.853638,-650.406362,0
356,/76561198038009895,3157.130000,2495.715088,-661.414912,0
536,/76561198067910930,1926.700000,1253.698608,-673.001392,0
384,/76561198133641210,2896.430000,2206.492188,-689.937812,0
304,/76561198322290886,3812.590000,3086.294434,-726.295566,0
89,/76561198094375132,7951.400000,7223.968262,-727.431738,0
104,/76561198071492112,7327.370000,6590.258789,-737.111211,0
552,/76561198273911471,1830.130000,1089.741089,-740.388911,0
374,/76561198207041569,2973.550000,2224.420410,-749.129590,0
355,/76561198145110801,3157.490000,2406.843018,-750.646982,0
377,/76561198255104702,2955.290000,2180.873535,-774.416465,0
350,/76561198425808474,3202.090000,2403.861328,-798.228672,0
478,/76561198420905685,2279.360000,1463.193848,-816.166152,0
296,/76561197966095547,3896.420000,3076.315918,-820.104082,0
208,/76561198358214066,5051.590000,4210.041992,-841.548008,0
267,/76561198028448254,4251.470000,3349.923828,-901.546172,0
242,/76561198842639028,4559.330000,3655.976318,-903.353682,0
471,/76561198075017474,2341.330000,1433.231689,-908.098311,0
87,/2913140865393594,8054.170000,7144.453613,-909.716387,0
139,/1446953808761519,6383.070000,5468.875977,-914.194023,0
288,/2680343842039466,4005.150000,3085.982422,-919.167578,0
128,/76561198145786457,6706.570000,5725.961914,-980.608086,0
222,/76561198335822330,4808.160000,3704.877197,-1103.282803,0
182,/76561198007053038,5507.210000,4392.513184,-1114.696816,0
303,/76561198401329950,3829.190000,2709.458252,-1119.731748,0
285,/76561198167053078,4015.420000,2881.818604,-1133.601396,0
306,/76561198053774009,3793.480000,2651.874512,-1141.605488,0
107,/76561198996189942,7230.450000,5986.258301,-1244.191699,0
294,/76561198196068282,3944.400000,2576.132080,-1368.267920,0
105,/76561197999205855,7324.060000,5174.573730,-2149.486270,0
